Density;f;f0;u;P;u_0;P_0;T;rhoc;6088;;;;
16249.23641;490.849702;491.1756355;0.040465331;166.6810251;0.04032591;164.0896015;513.0075;;;;1.669059857;0.512260508;-0.949902714
16269.59886;491.6747639;491.9978626;0.040572434;168.4224642;0.040433423;165.8377093;513.0075;;;;1.672404543;0.514262437;-0.9404575
16289.96131;492.5020181;492.8222904;0.040680668;170.1844917;0.040542068;167.6064359;513.0075;;;;1.67574923;0.516260367;-0.93100235
16310.32376;493.3314882;493.6489425;0.040790081;171.9679454;0.040651896;169.3966501;513.0075;;;;1.679093916;0.518254312;-0.92153419
16330.68621;494.1631984;494.4778431;0.04090069;173.7731428;0.040762923;171.2086686;513.0075;;;;1.682438603;0.52024429;-0.912052813
16351.04867;494.9971729;495.3090166;0.041012485;175.5999625;0.040875137;173.0423425;513.0075;;;;1.685783289;0.522230316;-0.90256031
16371.41112;495.8334362;496.1424875;0.041125509;177.4491796;0.040988584;174.8984744;513.0075;;;;1.689127976;0.524212405;-0.893054118
16391.77357;496.6720137;496.9782812;0.041239772;179.3209944;0.041103273;176.7772556;513.0075;;;;1.692472663;0.526190574;-0.883534707
16412.13602;497.5129304;497.8164228;0.041355284;181.215624;0.041219212;178.6788948;513.0075;;;;1.695817349;0.528164836;-0.874002468
16432.49847;498.3562124;498.6569384;0.041472091;183.1338649;0.04133645;180.6042146;513.0075;;;;1.699162036;0.530135209;-0.86445492
16452.86092;499.201886;499.4998545;0.041590186;185.0756571;0.041454978;182.5531282;513.0075;;;;1.702506722;0.532101707;-0.854893907
16473.22338;500.0499777;500.3451973;0.041709594;187.0414732;0.041574821;184.5261166;513.0075;;;;1.705851409;0.534064346;-0.845318634
16493.58583;500.9005142;501.192994;0.041830326;189.0315505;0.041695991;186.5234072;513.0075;;;;1.709196095;0.53602314;-0.835729489
16513.94828;501.7535229;502.0432718;0.041952427;191.0466933;0.041818534;188.5458282;513.0075;;;;1.712540782;0.537978105;-0.826124176
16534.31073;502.6090322;502.8960592;0.042075918;193.0872716;0.041942469;190.5937486;513.0075;;;;1.715885468;0.539929255;-0.816502551
16554.67318;503.46707;503.7513842;0.042200791;195.1532393;0.042067788;192.6670943;513.0075;;;;1.719230155;0.541876606;-0.806866434
16575.03563;504.3276651;504.6092756;0.042327106;197.2456247;0.042194552;194.7669311;513.0075;;;;1.722574841;0.543820172;-0.797212657
16595.39809;505.1908469;505.4697629;0.04245484;199.3641302;0.042322738;196.8929189;513.0075;;;;1.725919528;0.545759968;-0.787544228
16615.76054;506.0566443;506.332875;0.042584041;201.5095798;0.042452392;199.0459041;513.0075;;;;1.729264214;0.547696008;-0.777859017
16636.12299;506.9250882;507.1986428;0.042714759;203.6828963;0.042583568;201.2268346;513.0075;;;;1.732608901;0.549628308;-0.768154562
16656.48544;507.7962089;508.0670969;0.042846979;205.883875;0.042716248;203.4354701;513.0075;;;;1.735953588;0.551556881;-0.758433488
16676.84789;508.6700376;508.9382682;0.04298072;208.1128879;0.042850451;205.6721805;513.0075;;;;1.739298274;0.553481741;-0.748695827
16697.21034;509.5466053;509.812188;0.043116031;210.370827;0.042986226;207.9378749;513.0075;;;;1.742642961;0.555402904;-0.738939399
16717.5728;510.4259447;510.6888891;0.043252962;212.6585996;0.043123627;210.2334877;513.0075;;;;1.745987647;0.557320382;-0.729162071
16737.93525;511.3080887;511.5684043;0.04339147;214.9755184;0.043262604;212.5582653;513.0075;;;;1.749332334;0.559234192;-0.719368537
16758.2977;512.1930694;512.4507658;0.043531634;217.3230191;0.043403243;214.9136957;513.0075;;;;1.75267702;0.561144345;-0.709554488
16778.66015;513.0809217;513.3360086;0.043673482;219.7015845;0.043545567;217.3002571;513.0075;;;;1.756021707;0.563050857;-0.69971974
16799.0226;513.971679;514.2241661;0.043816997;222.1110498;0.04368956;219.7177471;513.0075;;;;1.759366393;0.56495374;-0.689866783
16819.38505;514.8653765;515.1152735;0.043962254;224.5527066;0.043835299;222.1675013;513.0075;;;;1.76271108;0.56685301;-0.679992164
16839.74751;515.7620495;516.0093663;0.044109262;227.0267917;0.043982791;224.6497359;513.0075;;;;1.766055766;0.568748679;-0.670096805
16860.10996;516.661734;516.9064806;0.044258056;229.533963;0.044132072;227.1651126;513.0075;;;;1.769400453;0.570640762;-0.660179958
16880.47241;517.564467;517.8066532;0.044408687;232.0751538;0.044283194;229.7145856;513.0075;;;;1.772745139;0.572529271;-0.650239865
16900.83486;518.4702858;518.7099217;0.044561131;234.6500335;0.04443613;232.2977744;513.0075;;;;1.776089826;0.574414221;-0.640279735
16921.19731;519.3792275;519.6163231;0.044715456;237.2598243;0.04459095;234.9159344;513.0075;;;;1.779434513;0.576295624;-0.630296763
16941.55976;520.2913316;520.525897;0.044871715;239.9055136;0.044747708;237.5700698;513.0075;;;;1.782779199;0.578173494;-0.620289172
16961.92222;521.2066369;521.4386823;0.045029911;242.5872107;0.044906405;240.260261;513.0075;;;;1.786123886;0.580047845;-0.610258567
16982.28467;522.1251838;522.3547194;0.045190085;245.3057089;0.045067083;242.9873146;513.0075;;;;1.789468572;0.581918689;-0.600203993
17002.64712;523.0470123;523.2740484;0.045352249;248.0612692;0.045229752;245.7514641;513.0075;;;;1.792813259;0.583786039;-0.590126508
17023.00957;523.9721639;524.1967109;0.045516493;250.8555388;0.045394507;248.5544084;513.0075;;;;1.796157945;0.585649909;-0.580022167
17043.37202;524.9006812;525.1227495;0.045682817;253.6885613;0.045561342;251.396156;513.0075;;;;1.799502632;0.587510311;-0.569892934
17063.73447;525.8326065;526.0522065;0.045851254;256.5610156;0.045730294;254.2773849;513.0075;;;;1.802847318;0.589367259;-0.559738488
17084.09693;526.7679839;526.9851261;0.046021871;259.4741285;0.04590143;257.1993458;513.0075;;;;1.806192005;0.591220764;-0.54955665
17104.45938;527.7068576;527.9215526;0.046194681;262.428183;0.046074759;260.1622955;513.0075;;;;1.809536691;0.593070841;-0.539348616
17124.82183;528.649273;528.8615315;0.046369737;265.4242189;0.046250339;263.1672913;513.0075;;;;1.812881378;0.594917501;-0.529112992
17145.18428;529.5952762;529.8051087;0.046547074;268.4628902;0.046428202;266.2149763;513.0075;;;;1.816226064;0.596760757;-0.518849778
17165.54673;530.544914;530.7523315;0.046726755;271.5453782;0.046608412;269.3065495;513.0075;;;;1.819570751;0.598600622;-0.508557262
17185.90918;531.4982348;531.7032479;0.046908798;274.6721057;0.046790988;272.4424158;513.0075;;;;1.822915437;0.600437108;-0.49823633
17206.27164;532.4552865;532.6579061;0.047093227;277.8435679;0.04697595;275.6230516;513.0075;;;;1.826260124;0.602270228;-0.487887638
17226.63409;533.4161188;533.6163559;0.047280149;281.0617134;0.04716341;278.8504564;513.0075;;;;1.829604811;0.604099993;-0.477507184
17246.99654;534.3807831;534.5786485;0.047469587;284.3270181;0.047353389;282.1250819;513.0075;;;;1.832949497;0.605926416;-0.467095855
17267.35899;535.3493305;535.5448354;0.047661579;287.6402721;0.047545925;285.447717;513.0075;;;;1.836294184;0.60774951;-0.456653557
17287.72144;536.3218139;536.5149693;0.047856162;291.0021837;0.047741053;288.8190545;513.0075;;;;1.83963887;0.609569286;-0.446180492
17308.08389;537.2982863;537.4891034;0.048053425;294.4144307;0.047938866;292.2408057;513.0075;;;;1.842983557;0.611385757;-0.435673928
17328.44634;538.2788032;538.4672933;0.048253382;297.8773295;0.048139373;295.713256;513.0075;;;;1.846328243;0.613198934;-0.425135416
17348.8088;539.2634193;539.4495935;0.0484561;301.392188;0.048342646;299.2377231;513.0075;;;;1.84967293;0.615008829;-0.414563521
17369.17125;540.2521926;540.4360622;0.048661669;304.9606629;0.048548773;302.8158941;513.0075;;;;1.853017616;0.616815454;-0.403955879
17389.5337;541.2451803;541.4267568;0.048870072;308.5825865;0.048757736;306.4475402;513.0075;;;;1.856362303;0.618618822;-0.393315615
17409.89615;542.2424417;542.4217365;0.049081442;312.2603637;0.04896967;310.1351269;513.0075;;;;1.859706989;0.620418943;-0.382638327
17430.2586;543.2440376;543.4210622;0.049295805;315.9945906;0.049184599;313.8792222;513.0075;;;;1.863051676;0.622215829;-0.371925025
17450.62105;544.2500291;544.4247951;0.049513199;319.7860423;0.049402562;317.6805855;513.0075;;;;1.866396362;0.624009493;-0.361176216
17470.98351;545.2604791;545.4329981;0.049733733;323.6367461;0.049623668;321.5412793;513.0075;;;;1.869741049;0.625799945;-0.350388943
17491.34596;546.2754522;546.4457358;0.04995745;327.5475896;0.04984796;325.4621722;513.0075;;;;1.873085736;0.627587197;-0.339563574
17511.70841;547.2950136;547.4630736;0.050184431;331.5201114;0.050075519;329.4448148;513.0075;;;;1.876430422;0.62937126;-0.328698744
17532.07086;548.3192307;548.4850789;0.050414713;335.5550901;0.050306381;333.4899647;513.0075;;;;1.879775109;0.631152147;-0.317795242
17552.43331;549.3481708;549.511819;0.050648364;339.653861;0.050540615;337.5989531;513.0075;;;;1.883119795;0.632929867;-0.306852401
17572.79576;550.3819043;550.5433644;0.050885526;343.8190572;0.050778364;341.7744642;513.0075;;;;1.886464482;0.634704433;-0.295866234
17593.15822;551.4205028;551.5797868;0.051126202;348.0508559;0.051019629;346.0166224;513.0075;;;;1.889809168;0.636475855;-0.284839359
17613.52067;552.4640384;552.6211584;0.051370487;352.3510965;0.051264506;350.3272823;513.0075;;;;1.893153855;0.638244145;-0.273770079
17633.88312;553.5125861;553.6675541;0.051618486;356.7217655;0.051513101;354.7084465;513.0075;;;;1.896498541;0.640009313;-0.262656459
17654.24557;554.5662218;554.71905;0.05187025;361.163903;0.051765462;359.1611341;513.0075;;;;1.899843228;0.641771371;-0.251499085
17674.60802;555.6250232;555.7757238;0.052125873;365.6793532;0.052021687;363.6871986;513.0075;;;;1.903187914;0.64353033;-0.240296591
17694.97047;556.6890698;556.8376551;0.052385458;370.2700585;0.052281876;368.2885908;513.0075;;;;1.906532601;0.6452862;-0.229047501
17715.33293;557.7584432;557.9049255;0.052649071;374.9373725;0.052546096;372.9666503;513.0075;;;;1.909877287;0.647038993;-0.217751889
17735.69538;558.8332261;558.9776177;0.0529168;379.68302;0.052814434;377.7231007;513.0075;;;;1.913221974;0.648788718;-0.206409016
17756.05783;559.9135034;560.0558168;0.053188741;384.5088496;0.053086987;382.5597902;513.0075;;;;1.916566661;0.650535388;-0.195017951
17776.42028;560.999362;561.1396097;0.053465047;389.4177778;0.053363909;387.4796692;513.0075;;;;1.919911347;0.652279012;-0.183575405
17796.78273;562.0908921;562.2290867;0.05374575;394.4105513;0.053645232;392.483444;513.0075;;;;1.923256034;0.654019601;-0.172083283
17817.14518;563.1881831;563.3243372;0.054030959;399.4892542;0.053931061;397.5731988;513.0075;;;;1.92660072;0.655757165;-0.160540455
17837.50764;564.2913295;564.4254558;0.054320858;404.6573891;0.054221585;402.7524852;513.0075;;;;1.929945407;0.657491716;-0.148942752
17857.87009;565.4004266;565.5325379;0.054615454;409.9152474;0.054516808;408.0215311;513.0075;;;;1.933290093;0.659223263;-0.137293361
17878.23254;566.5155716;566.6456806;0.054914917;415.2660843;0.054816901;413.3836269;513.0075;;;;1.93663478;0.660951817;-0.12558895
17898.59499;567.6368652;567.7649848;0.055219372;420.7123131;0.05512199;418.8411877;513.0075;;;;1.939979466;0.662677389;-0.113828235
17918.95744;568.7644098;568.8905529;0.055528928;426.2560902;0.055432182;424.3963628;513.0075;;;;1.943324153;0.664399988;-0.10201063
17939.31989;569.8983108;570.0224904;0.055843693;431.8995646;0.055747586;430.0512923;513.0075;;;;1.946668839;0.666119624;-0.090135674
17959.68235;571.0386752;571.1609044;0.056163813;437.6455719;0.056068348;435.8088194;513.0075;;;;1.950013526;0.667836309;-0.078201605
17980.0448;572.1856141;572.3059059;0.056489447;443.4971795;0.056394628;441.6720248;513.0075;;;;1.953358212;0.669550052;-0.066206365
18000.40725;573.3392405;573.4576082;0.056820692;449.4563614;0.05672652;447.6428605;513.0075;;;;1.956702899;0.671260862;-0.054150292
18020.7697;574.4996706;574.6161274;0.057157736;455.5267212;0.057064215;453.7249518;513.0075;;;;1.960047586;0.672968751;-0.042030571
18041.13215;575.6670239;575.781583;0.057500693;461.7105814;0.057407827;459.9206044;513.0075;;;;1.963392272;0.674673728;-0.029847137
18061.4946;576.8414218;576.9540966;0.057849687;468.0103845;0.057757476;466.2322471;513.0075;;;;1.966736959;0.676375803;-0.017599797
18081.85706;578.0229896;578.1337934;0.058204977;474.4310786;0.058113426;472.6648742;513.0075;;;;1.970081645;0.678074986;-0.005283697
18102.21951;579.2118572;579.3208037;0.058566665;480.974776;0.058475778;479.2205686;513.0075;;;;1.973426332;0.679771287;0.007100327
18122.58196;580.4081557;580.5152582;0.058934889;487.6441941;0.058844666;485.9020314;513.0075;;;;1.976771018;0.681464715;0.019552491
18142.94441;581.612021;581.7172932;0.059309905;494.4442907;0.059220352;492.7142566;513.0075;;;;1.980115705;0.68315528;0.03207699
18163.30686;582.8235929;582.9270484;0.059691858;501.3779425;0.059602976;499.6601036;513.0075;;;;1.983460391;0.684842992;0.044673923
18183.66931;584.0430145;584.144667;0.060080932;508.4487925;0.059992725;506.7432118;513.0075;;;;1.986805078;0.68652786;0.057344625
18204.03177;585.2704329;585.3702961;0.060477338;515.6609533;0.060389809;513.9676991;513.0075;;;;1.990149764;0.688209894;0.070091062
18224.39422;586.5059994;586.6040872;0.060881278;523.0184175;0.060794429;521.3375573;513.0075;;;;1.993494451;0.689889104;0.08291476
18244.75667;587.7498696;587.846196;0.061292968;530.525411;0.061206802;528.8570125;513.0075;;;;1.996839137;0.691565499;0.095817426
18265.11912;589.0022036;589.0967824;0.061712627;538.1862852;0.061627148;536.5304158;513.0075;;;;2.000183824;0.693239088;0.108800751
18285.48157;590.2631661;590.3560113;0.062140491;546.0056374;0.062055701;544.3623646;513.0075;;;;2.003528511;0.694909881;0.1218666
18305.84402;591.5329264;591.6240521;0.062576787;553.987984;0.062492689;552.3573741;513.0075;;;;2.006873197;0.696577887;0.13501646
18326.20648;592.8116589;592.9010793;0.063021807;562.1389934;0.062938405;560.5211237;513.0075;;;;2.010217884;0.698243116;0.148253441
18346.56893;594.0995438;594.187273;0.063475731;570.4623334;0.063393027;568.8572575;513.0075;;;;2.01356257;0.699905576;0.161577147
18366.93138;595.3967645;595.4828168;0.063938875;578.9641681;0.063856871;577.3719538;513.0075;;;;2.016907257;0.701565277;0.174990953
18387.29383;596.7035131;596.7879027;0.064411565;587.6508601;0.064330265;586.0715899;513.0075;;;;2.020251943;0.703222228;0.188498187
18407.65628;598.0199855;598.1027269;0.064894018;596.5267965;0.064813425;594.9605285;513.0075;;;;2.02359663;0.704876438;0.202098809
18428.01873;599.3463843;599.4274918;0.065386568;605.5985173;0.065306685;604.04532;513.0075;;;;2.026941316;0.706527916;0.215795832
18448.38119;600.6829181;600.7624063;0.065889567;614.8729373;0.065810397;613.3328873;513.0075;;;;2.030286003;0.708176671;0.229592466
18468.74364;602.0298031;602.1076864;0.066403262;624.3550245;0.066324807;622.8281766;513.0075;;;;2.033630689;0.709822712;0.243488713
18489.10609;603.3872598;603.4635529;0.066928049;634.0525333;0.066850312;632.5389552;513.0075;;;;2.036975376;0.711466049;0.257488368
18509.46854;604.7555195;604.830237;0.067464339;643.9735373;0.067387324;642.4733105;513.0075;;;;2.040320062;0.713106689;0.271595255
18529.83099;606.1348185;606.2079752;0.068012421;654.1238438;0.06793613;652.6370277;513.0075;;;;2.043664749;0.714744642;0.285809604
18550.19344;607.5254018;607.5970124;0.068572734;664.5120849;0.06849717;663.0387488;513.0075;;;;2.047009435;0.716379916;0.300135281
18570.55589;608.9275222;608.9976016;0.069145677;675.146135;0.069070843;673.6863474;513.0075;;;;2.050354122;0.718012521;0.314574668
18590.91835;610.3414415;610.4100045;0.069731685;686.0346163;0.069657584;684.5884447;513.0075;;;;2.053698809;0.719642464;0.329130762
18611.2808;611.76743;611.8344916;0.070331194;697.1861718;0.070257829;695.7536835;513.0075;;;;2.057043495;0.721269755;0.343806153
18631.64325;613.2057677;613.2713429;0.070944722;708.610976;0.070872095;707.1922455;513.0075;;;;2.060388182;0.722894403;0.358604987
18652.0057;614.6567448;614.7208487;0.071572673;720.3171652;0.071500788;718.9122502;513.0075;;;;2.063732868;0.724516415;0.373528309
18672.36815;616.1206596;616.1833073;0.07221561;732.3158023;0.072144469;730.9247699;513.0075;;;;2.067077555;0.7261358;0.38858046
18692.7306;617.5978245;617.6590312;0.072874151;744.6190485;0.072803757;743.2419814;513.0075;;;;2.070422241;0.727752568;0.40376657
18713.09306;619.0885614;619.1483423;0.07354875;757.2360439;0.073479106;755.873001;513.0075;;;;2.073766928;0.729366725;0.419087498
18733.45551;620.5932032;620.6515737;0.074239996;770.1784592;0.074171104;768.8294998;513.0075;;;;2.077111614;0.730978282;0.434546733
18753.81796;622.1120961;622.1690714;0.074948637;783.4609933;0.0748805;782.126199;513.0075;;;;2.080456301;0.732587245;0.450150739
18774.18041;623.6456012;623.7011968;0.075675248;797.0951614;0.07560787;795.7745977;513.0075;;;;;;
18794.54286;625.1940896;625.2483209;0.076420469;811.0936979;0.076353852;809.7874225;513.0075;;;;;;
18814.90531;626.7579496;626.8108322;0.077185168;825.4736725;0.077119314;824.1817656;513.0075;;;;;;
18835.26777;628.3375845;628.389134;0.077969973;840.2477351;0.077904886;838.9702558;513.0075;;;;;;
18855.63022;629.9334116;629.9836437;0.078775764;855.4332731;0.078711447;854.1702905;513.0075;;;;;;
18875.99267;631.5458683;631.5947985;0.079603415;871.0476105;0.07953987;869.7991984;513.0075;;;;;;
18896.35512;633.1754072;633.2230514;0.080453788;887.1079381;0.080391017;885.8741632;513.0075;;;;;;
18916.71757;634.8225014;634.8688753;0.081327786;903.6322547;0.081265793;902.4131774;513.0075;;;;;;
18937.08002;636.4876412;636.5327608;0.082226503;920.6422234;0.08216529;919.4379174;513.0075;;;;;;
18957.44248;638.1713423;638.2152233;0.083150935;938.1577339;0.083090506;936.9682634;513.0075;;;;;;
18977.80493;639.8741373;639.9167958;0.084102217;956.20133;0.084042573;955.0267608;513.0075;;;;;;
18998.16738;641.5965876;641.6380397;0.085081589;974.7976767;0.085022733;973.638082;513.0075;;;;;;
19018.52983;643.3392753;643.379537;0.086090218;993.9700965;0.086032153;992.8255358;513.0075;;;;;;
19038.89228;645.1028119;645.1418993;0.087129565;1013.747592;0.087072295;1012.618142;513.0075;;;;;;
19059.25473;646.8878356;646.925765;0.088200913;1034.155824;0.088144438;1033.041541;513.0075;;;;;;
19079.61719;648.6950138;648.7318014;0.089305894;1055.227265;0.08925022;1054.128223;513.0075;;;;;;
19099.97964;650.5250482;650.5607102;0.090446031;1076.992303;0.090391158;1075.908565;513.0075;;;;;;
19120.34209;652.37867;652.4132229;0.091623048;1099.485353;0.091568979;1098.41698;513.0075;;;;;;
19140.70454;654.2566513;654.2901114;0.092838866;1122.744651;0.092785604;1121.69172;513.0075;;;;;;
19161.06699;656.1597996;656.1921834;0.094095315;1146.806841;0.094042863;1145.76941;513.0075;;;;;;
19181.42944;658.0889643;658.1202883;0.095394541;1171.714687;0.0953429;1170.692824;513.0075;;;;;;
19201.7919;660.0450384;660.0753192;0.096738755;1197.512408;0.096687929;1196.506177;513.0075;;;;;;
19222.15435;662.0289623;662.0582164;0.09813035;1224.24778;0.098080342;1223.257247;513.0075;;;;;;
19242.5168;664.0417264;664.0699706;0.099571888;1251.971996;0.099522698;1250.997227;513.0075;;;;;;
19262.87925;666.0843754;666.1116263;0.101066109;1280.739871;0.101017741;1279.780929;513.0075;;;;;;
19283.2417;668.1580118;668.1842862;0.102615999;1310.611107;0.102568457;1309.668062;513.0075;;;;;;
19303.60415;670.2638011;670.2891159;0.104224686;1341.648274;0.10417797;1340.721186;513.0075;;;;;;
19323.96661;672.4029745;672.4273465;0.10589562;1373.920452;0.105849735;1373.009389;513.0075;;;;;;
19344.32906;674.5768382;674.6002843;0.10763259;1407.503402;0.107587537;1406.608438;513.0075;;;;;;
19364.69151;676.7867757;676.809313;0.109439449;1442.474385;0.109395231;1441.595579;513.0075;;;;;;
19385.05396;679.0342536;679.0558989;0.111320617;1478.921913;0.111277237;1478.059335;513.0075;;;;;;
19405.41641;681.3208337;681.3416043;0.11328085;1516.941233;0.11323831;1516.094961;513.0075;;;;;;
19425.77886;683.6481758;683.6680888;0.115325152;1556.632733;0.115283456;1555.802833;513.0075;;;;;;
19446.14132;686.0180486;686.0371211;0.117459203;1598.110209;0.117418353;1597.296762;513.0075;;;;;;
19466.50377;688.4323399;688.4505893;0.119688932;1641.492713;0.119648932;1640.695788;513.0075;;;;;;
19486.86622;690.8930637;690.9105072;0.122021041;1686.91463;0.121981892;1686.134307;513.0075;;;;;;
19507.22867;693.4023799;693.419035;0.124462895;1734.523781;0.124424603;1733.760149;513.0075;;;;;;
19527.59112;695.9626007;695.9784848;0.127022271;1784.476361;0.126984837;1783.729497;513.0075;;;;;;
19547.95357;698.5762074;698.591338;0.12970803;1836.950338;0.129671459;1836.220328;513.0075;;;;;;
19568.31603;701.2458712;701.260266;0.132529851;1892.140134;0.132494147;1891.427067;513.0075;;;;;;
19588.67848;703.9744682;703.9881448;0.135498331;1950.258778;0.135463497;1949.562741;513.0075;;;;;;
19609.04093;706.7651038;706.7780799;0.138625357;2011.545189;0.138591396;2010.866272;513.0075;;;;;;
19629.40338;709.6211372;709.6334307;0.141923976;2076.261841;0.141890892;2075.600131;513.0075;;;;;;
19649.76583;712.5462082;712.557837;0.145408853;2144.7037;0.14537665;2144.059284;513.0075;;;;;;
19670.12828;715.544274;715.5552561;0.149096361;2217.20028;0.149065042;2216.573244;513.0075;;;;;;
19690.49074;718.6196423;718.6299957;0.153004744;2294.118854;0.152974312;2293.509278;513.0075;;;;;;
19710.85319;721.7770166;721.7867594;0.157154629;2375.874794;0.157125087;2375.282753;513.0075;;;;;;
19731.21564;725.0215462;725.0306965;0.161569246;2462.936095;0.161540597;2462.361661;513.0075;;;;;;
19751.57809;728.3588841;728.3674602;0.166274931;2555.833396;0.166247177;2555.276634;513.0075;;;;;;
19771.94054;731.7952556;731.8032756;0.171301637;2655.17053;0.17127478;2654.631497;513.0075;;;;;;
19792.30299;735.3375379;735.3450202;0.176683576;2761.637337;0.176657618;2761.116086;513.0075;;;;;;
19812.66544;738.9933551;739.0003181;0.182460064;2876.026852;0.182435007;2875.523432;513.0075;;;;;;
19833.0279;742.7711913;742.7776532;0.188676332;2999.251763;0.188652176;2998.766214;513.0075;;;;;;
19853.39035;746.6805224;746.6865016;0.195384964;3132.373443;0.195361711;3131.905801;513.0075;;;;;;
19873.7528;750.7319831;750.7374979;0.202647255;3276.629473;0.202624905;3276.17977;513.0075;;;;;;
19894.11525;754.9375583;754.9426273;0.210535115;3433.472276;0.210513667;3433.040532;513.0075;;;;;;
19914.4777;759.3108271;759.3154686;0.219133382;3604.616032;0.219112838;3604.202257;513.0075;;;;;;
19934.84015;763.8672527;763.871485;0.228543227;3792.10545;0.228523584;3791.709639;513.0075;;;;;;
19955.20261;768.6245604;768.6284019;0.238886036;3998.394683;0.238867293;3998.016817;513.0075;;;;;;
19975.56506;773.6031909;773.6066599;0.25030841;4226.448733;0.250290564;4226.088779;513.0075;;;;;;
19995.92751;778.8268907;778.8300054;0.262989647;4479.895028;0.262972696;4479.552959;513.0075;;;;;;
20016.28996;784.323467;784.3262456;0.277151271;4763.216744;0.277135215;4762.89257;513.0075;;;;;;
20036.65241;790.1257756;790.1282364;0.293069975;5082.015454;0.293054817;5081.709266;513.0075;;;;;;
20057.01486;796.2730167;796.2751781;0.311095992;5443.383912;0.311081741;5443.09593;513.0075;;;;;;
20077.37732;802.8124901;802.8143707;0.331679706;5856.446124;0.331666382;5856.176733;513.0075;;;;;;
20097.73977;809.801995;809.8036139;0.355409555;6333.126751;0.355397182;6332.876471;513.0075;;;;;;
20118.10222;817.3131946;817.3145715;0.383070869;6889.345709;0.383059474;6889.115085;513.0075;;;;;;
20138.46467;825.4364397;825.4375946;0.415729703;7546.721497;0.415719303;7546.510904;513.0075;;;;;;
20158.82712;834.2879138;834.2888672;0.454895706;8335.875983;0.454886302;8335.685448;513.0075;;;;;;
20179.18957;844.0205278;844.0212996;0.502681175;9299.67819;0.502672747;9299.507347;513.0075;;;;;;
20199.55203;854.8412737;854.8418836;0.562506107;10507.5301;0.562498618;10507.37821;513.0075;;;;;;
20219.91448;867.0402133;867.0406796;0.638784657;12049.13092;0.638778031;12048.99648;513.0075;;;;;;
20240.27693;881.0419444;881.0422837;0.742500077;14147.36524;0.742494208;14147.2461;513.0075;;;;;;
20260.63938;897.5044108;897.5046385;0.879505254;16921.83438;0.879500201;16921.73177;513.0075;;;;;;
20281.00183;917.5292848;917.5294219;1.115158762;21699.00762;1.11515506;21698.93238;513.0075;;;;;;
20301.36428;943.1807679;943.1808423;1.38935739;27262.66973;1.389354675;27262.61454;513.0075;;;;;;
20321.72674;979.0906635;979.0906895;2.397249608;47737.16078;2.397247797;47737.12395;513.0075;;;;;;
20342.08919;1040.03042;1040.03042;3.290503425;65895.68372;3.290502415;65895.66318;513.0075;;;;;;
